target_date,location,count
2024-12-11,CT,0
2024-12-12,CT,0
2024-12-13,CT,0
2024-12-14,CT,0
2024-12-15,CT,0
2024-12-16,CT,0
2024-12-17,CT,0
2024-12-18,CT,0
2024-12-19,CT,0
2024-12-20,CT,0
2024-12-21,CT,0
2024-12-22,CT,0
2024-12-23,CT,0
2024-12-24,CT,0
2024-12-25,CT,0
2024-11-24,DC,0
2024-11-25,DC,0
2024-11-26,DC,0
2024-11-27,DC,0
2024-11-28,DC,0
2024-11-29,DC,0
2024-11-30,DC,0
2024-12-01,DC,0
2024-12-02,DC,2
2024-12-03,DC,0
2024-12-04,DC,0
2024-12-05,DC,0
2024-12-06,DC,0
2024-12-07,DC,0
2024-12-08,DC,0
2024-12-09,DC,0
2024-12-10,DC,0
2024-12-11,DC,0
2024-12-12,DC,0
2024-12-13,DC,0
2024-12-14,DC,0
2024-12-15,DC,0
2024-12-16,DC,0
2024-12-17,DC,0
2024-12-18,DC,0
2024-12-19,DC,0
2024-12-20,DC,0
2024-12-21,DC,0
2024-12-22,DC,0
2024-12-23,DC,0
2024-12-24,DC,0
2024-12-25,DC,0
2024-11-24,DE,2
2024-11-25,DE,5
2024-11-26,DE,4
2024-11-27,DE,1
2024-11-28,DE,0
2024-11-29,DE,1
2024-11-30,DE,2
2024-12-01,DE,7
2024-12-02,DE,8
2024-12-03,DE,6
2024-12-04,DE,2
2024-12-05,DE,4
2024-12-06,DE,1
2024-12-07,DE,3
2024-12-08,DE,3
2024-12-09,DE,3
2024-12-10,DE,1
2024-12-11,DE,3
2024-12-12,DE,0
2024-12-13,DE,0
2024-12-14,DE,0
2024-12-15,DE,0
2024-12-16,DE,0
2024-12-17,DE,0
2024-12-18,DE,0
2024-12-19,DE,0
2024-12-20,DE,0
2024-12-21,DE,0
2024-12-22,DE,0
2024-12-23,DE,0
2024-12-24,DE,0
2024-12-25,DE,0
2024-11-24,FL,0
2024-11-25,FL,1
2024-11-26,FL,0
2024-11-27,FL,0
2024-11-28,FL,0
2024-11-29,FL,1
2024-11-30,FL,0
2024-12-01,FL,0
2024-12-02,FL,5
2024-12-03,FL,2
2024-12-04,FL,2
2024-12-05,FL,0
2024-12-06,FL,0
2024-12-07,FL,0
2024-12-08,FL,0
2024-12-09,FL,0
2024-12-10,FL,0
2024-12-11,FL,0
2024-12-12,FL,0
2024-12-13,FL,0
2024-12-14,FL,0
2024-12-15,FL,0
2024-12-16,FL,0
2024-12-17,FL,0
2024-12-18,FL,0
2024-12-19,FL,0
2024-12-20,FL,0
2024-12-21,FL,0
2024-12-22,FL,0
2024-12-23,FL,0
2024-12-24,FL,0
2024-12-25,FL,0
2024-11-24,GA,0
2024-11-25,GA,0
2024-11-26,GA,0
2024-11-27,GA,0
2024-11-28,GA,0
2024-11-29,GA,0
2024-11-30,GA,0
2024-12-01,GA,0
2024-12-02,GA,0
2024-12-03,GA,0
2024-12-04,GA,0
2024-12-05,GA,0
2024-12-06,GA,0
2024-12-07,GA,0
2024-12-08,GA,0
2024-12-09,GA,0
2024-12-10,GA,0
2024-12-11,GA,0
2024-12-12,GA,0
2024-12-13,GA,0
2024-12-14,GA,0
2024-12-15,GA,0
2024-12-16,GA,0
2024-12-17,GA,0
2024-12-18,GA,0
2024-12-19,GA,0
2024-12-20,GA,0
2024-12-21,GA,0
2024-12-22,GA,0
2024-12-23,GA,0
2024-12-24,GA,0
2024-12-25,GA,0
2024-11-24,HI,0
2024-11-25,HI,0
2024-11-26,HI,0
2024-11-27,HI,0
2024-11-28,HI,0
2024-11-29,HI,0
2024-11-30,HI,0
2024-12-01,HI,0
2024-12-02,HI,0
2024-12-03,HI,0
2024-12-04,HI,0
2024-12-05,HI,0
2024-12-06,HI,0
2024-12-07,HI,0
2024-12-08,HI,0
2024-12-09,HI,0
2024-12-10,HI,0
2024-12-11,HI,0
2024-12-12,HI,0
2024-12-13,HI,0
2024-12-14,HI,0
2024-12-15,HI,0
2024-12-16,HI,0
2024-12-17,HI,0
2024-12-18,HI,0
2024-12-19,HI,0
2024-12-20,HI,0
2024-12-21,HI,0
2024-12-22,HI,0
2024-12-23,HI,0
2024-12-24,HI,0
2024-12-25,HI,0
2024-11-24,IA,1
2024-11-25,IA,6
2024-11-26,IA,4
2024-11-27,IA,0
2024-11-28,IA,0
2024-11-29,IA,0
2024-11-30,IA,0
2024-12-01,IA,1
2024-12-02,IA,3
2024-12-03,IA,6
2024-12-04,IA,2
2024-12-05,IA,4
2024-12-06,IA,3
2024-12-07,IA,8
2024-12-08,IA,1
2024-12-09,IA,4
2024-12-10,IA,3
2024-12-11,IA,2
2024-12-12,IA,2
2024-12-13,IA,0
2024-12-14,IA,2
2024-12-15,IA,0
2024-12-16,IA,0
2024-12-17,IA,0
2024-12-18,IA,0
2024-12-19,IA,0
2024-12-20,IA,0
2024-12-21,IA,0
2024-12-22,IA,0
2024-12-23,IA,0
2024-12-24,IA,0
2024-12-25,IA,0
2024-11-24,ID,0
2024-11-25,ID,0
2024-11-26,ID,0
2024-11-27,ID,0
2024-11-28,ID,0
2024-11-29,ID,0
2024-11-30,ID,0
2024-12-01,ID,0
2024-12-02,ID,0
2024-12-03,ID,0
2024-12-04,ID,0
2024-12-05,ID,0
2024-12-06,ID,0
2024-12-07,ID,0
2024-12-08,ID,0
2024-12-09,ID,0
2024-12-10,ID,0
2024-12-11,ID,0
2024-12-12,ID,0
2024-12-13,ID,0
2024-12-14,ID,0
2024-12-15,ID,0
2024-12-16,ID,0
2024-12-17,ID,0
2024-12-18,ID,0
2024-12-19,ID,0
2024-12-20,ID,0
2024-12-21,ID,0
2024-12-22,ID,0
2024-12-23,ID,0
2024-12-24,ID,0
2024-12-25,ID,0
2024-11-24,IL,2
2024-11-25,IL,4
2024-11-26,IL,3
2024-11-27,IL,0
2024-11-28,IL,0
2024-11-29,IL,1
2024-11-30,IL,2
2024-12-01,IL,3
2024-12-02,IL,14
2024-12-03,IL,6
2024-12-04,IL,7
2024-12-05,IL,2
2024-12-06,IL,2
2024-12-07,IL,2
2024-12-08,IL,0
2024-12-09,IL,3
2024-12-10,IL,0
2024-12-11,IL,0
2024-12-12,IL,0
2024-12-13,IL,0
2024-12-14,IL,0
2024-12-15,IL,0
2024-12-16,IL,0
2024-12-17,IL,0
2024-12-18,IL,0
2024-12-19,IL,0
2024-12-20,IL,0
2024-12-21,IL,0
2024-12-22,IL,0
2024-12-23,IL,0
2024-12-24,IL,0
2024-12-25,IL,0
2024-11-24,IN,0
2024-11-25,IN,1
2024-11-26,IN,0
2024-11-27,IN,0
2024-11-28,IN,0
2024-11-29,IN,0
2024-11-30,IN,0
2024-12-01,IN,0
2024-12-02,IN,0
2024-12-03,IN,0
2024-12-04,IN,1
2024-12-05,IN,0
2024-12-06,IN,0
2024-12-07,IN,0
2024-12-08,IN,0
2024-12-09,IN,0
2024-12-10,IN,0
2024-12-11,IN,0
2024-12-12,IN,0
2024-12-13,IN,0
2024-12-14,IN,0
2024-12-15,IN,0
2024-12-16,IN,0
2024-12-17,IN,0
2024-12-18,IN,0
2024-12-19,IN,0
2024-12-20,IN,0
2024-12-21,IN,0
2024-12-22,IN,0
2024-12-23,IN,0
2024-12-24,IN,0
2024-12-25,IN,0
2024-11-24,KS,0
2024-11-25,KS,0
2024-11-26,KS,0
2024-11-27,KS,0
2024-11-28,KS,0
2024-11-29,KS,0
2024-11-30,KS,0
2024-12-01,KS,0
2024-12-02,KS,0
2024-12-03,KS,0
2024-12-04,KS,0
2024-12-05,KS,0
2024-12-06,KS,0
2024-12-07,KS,0
2024-12-08,KS,0
2024-12-09,KS,0
2024-12-10,KS,0
2024-12-11,KS,0
2024-12-12,KS,0
2024-12-13,KS,0
2024-12-14,KS,0
2024-12-15,KS,0
2024-12-16,KS,0
2024-12-17,KS,0
2024-12-18,KS,0
2024-12-19,KS,0
2024-12-20,KS,0
2024-12-21,KS,0
2024-12-22,KS,0
2024-12-23,KS,0
2024-12-24,KS,0
2024-12-25,KS,0
2024-11-24,KY,0
2024-11-25,KY,0
2024-11-26,KY,0
2024-11-27,KY,0
2024-11-28,KY,0
2024-11-29,KY,0
2024-11-30,KY,0
2024-12-01,KY,0
2024-12-02,KY,0
2024-12-03,KY,0
2024-12-04,KY,0
2024-12-05,KY,0
2024-12-06,KY,0
2024-12-07,KY,0
2024-12-08,KY,0
2024-12-09,KY,0
2024-12-10,KY,0
2024-12-11,KY,0
2024-12-12,KY,0
2024-12-13,KY,0
2024-12-14,KY,0
2024-12-15,KY,0
2024-12-16,KY,0
2024-12-17,KY,0
2024-12-18,KY,0
2024-12-19,KY,0
2024-12-20,KY,0
2024-12-21,KY,0
2024-12-22,KY,0
2024-12-23,KY,0
2024-12-24,KY,0
2024-12-25,KY,0
2024-11-24,LA,0
2024-11-25,LA,0
2024-11-26,LA,0
2024-11-27,LA,0
2024-11-28,LA,0
2024-11-29,LA,0
2024-11-30,LA,0
2024-12-01,LA,0
2024-12-02,LA,0
2024-12-03,LA,0
2024-12-04,LA,0
2024-12-05,LA,0
2024-12-06,LA,0
2024-12-07,LA,0
2024-12-08,LA,0
2024-12-09,LA,0
2024-12-10,LA,0
2024-12-11,LA,0
2024-12-12,LA,0
2024-12-13,LA,0
2024-12-14,LA,0
2024-12-15,LA,0
2024-12-16,LA,0
2024-12-17,LA,0
2024-12-18,LA,0
2024-12-19,LA,0
2024-12-20,LA,0
2024-12-21,LA,0
2024-12-22,LA,0
2024-12-23,LA,0
2024-12-24,LA,0
2024-12-25,LA,0
2024-11-24,MA,0
2024-11-25,MA,0
2024-11-26,MA,1
2024-11-27,MA,0
2024-11-28,MA,0
2024-11-29,MA,1
2024-11-30,MA,0
2024-12-01,MA,2
2024-12-02,MA,1
2024-12-03,MA,3
2024-12-04,MA,1
2024-12-05,MA,1
2024-12-06,MA,2
2024-12-07,MA,0
2024-12-08,MA,0
2024-12-09,MA,0
2024-12-10,MA,0
2024-12-11,MA,0
2024-12-12,MA,0
2024-12-13,MA,0
2024-12-14,MA,0
2024-12-15,MA,0
2024-12-16,MA,0
2024-12-17,MA,0
2024-12-18,MA,0
2024-12-19,MA,0
2024-12-20,MA,0
2024-12-21,MA,0
2024-12-22,MA,0
2024-12-23,MA,0
2024-12-24,MA,0
2024-12-25,MA,0
2024-11-24,MD,0
2024-11-25,MD,3
2024-11-26,MD,1
2024-11-27,MD,0
2024-11-28,MD,0
2024-11-29,MD,0
2024-11-30,MD,0
2024-12-01,MD,0
2024-12-02,MD,1
2024-12-03,MD,1
2024-12-04,MD,5
2024-12-05,MD,3
2024-12-06,MD,0
2024-12-07,MD,1
2024-12-08,MD,0
2024-12-09,MD,1
2024-12-10,MD,0
2024-12-11,MD,0
2024-12-12,MD,0
2024-12-13,MD,0
2024-12-14,MD,0
2024-12-15,MD,0
2024-12-16,MD,0
2024-12-17,MD,0
2024-12-18,MD,0
2024-12-19,MD,0
2024-12-20,MD,0
2024-12-21,MD,0
2024-12-22,MD,0
2024-12-23,MD,0
2024-12-24,MD,0
2024-12-25,MD,0
2024-11-24,ME,0
2024-11-25,ME,0
2024-11-26,ME,0
2024-11-27,ME,0
2024-11-28,ME,0
2024-11-29,ME,0
2024-11-30,ME,0
2024-12-01,ME,0
2024-12-02,ME,0
2024-12-03,ME,0
2024-12-04,ME,0
2024-12-05,ME,0
2024-12-06,ME,0
2024-12-07,ME,0
2024-12-08,ME,0
2024-12-09,ME,0
2024-12-10,ME,0
2024-12-11,ME,0
2024-12-12,ME,0
2024-12-13,ME,0
2024-12-14,ME,0
2024-12-15,ME,0
2024-12-16,ME,0
2024-12-17,ME,0
2024-12-18,ME,0
2024-12-19,ME,0
2024-12-20,ME,0
2024-12-21,ME,0
2024-12-22,ME,0
2024-12-23,ME,0
2024-12-24,ME,0
2024-12-25,ME,0
2024-11-24,MI,1
2024-11-25,MI,3
2024-11-26,MI,3
2024-11-27,MI,6
2024-11-28,MI,3
2024-11-29,MI,0
2024-11-30,MI,1
2024-12-01,MI,1
2024-12-02,MI,2
2024-12-03,MI,1
2024-12-04,MI,2
2024-12-05,MI,0
2024-12-06,MI,0
2024-12-07,MI,0
2024-12-08,MI,0
2024-12-09,MI,0
2024-12-10,MI,0
2024-12-11,MI,0
2024-12-12,MI,0
2024-12-13,MI,0
2024-12-14,MI,0
2024-12-15,MI,0
2024-12-16,MI,0
2024-12-17,MI,0
2024-12-18,MI,0
2024-12-19,MI,0
2024-12-20,MI,0
2024-12-21,MI,0
2024-12-22,MI,0
2024-12-23,MI,0
2024-12-24,MI,0
2024-12-25,MI,0
2024-11-24,MN,5
2024-11-25,MN,6
2024-11-26,MN,6
2024-11-27,MN,7
2024-11-28,MN,7
2024-11-29,MN,1
2024-11-30,MN,5
2024-12-01,MN,7
2024-12-02,MN,9
2024-12-03,MN,25
2024-12-04,MN,4
2024-12-05,MN,0
2024-12-06,MN,0
2024-12-07,MN,0
2024-12-08,MN,0
2024-12-09,MN,0
2024-12-10,MN,0
2024-12-11,MN,0
2024-12-12,MN,0
2024-12-13,MN,0
2024-12-14,MN,0
2024-12-15,MN,0
2024-12-16,MN,0
2024-12-17,MN,0
2024-12-18,MN,0
2024-12-19,MN,0
2024-12-20,MN,0
2024-12-21,MN,0
2024-12-22,MN,0
2024-12-23,MN,0
2024-12-24,MN,0
2024-12-25,MN,0
2024-11-24,MO,0
2024-11-25,MO,0
2024-11-26,MO,0
2024-11-27,MO,0
2024-11-28,MO,0
2024-11-29,MO,0
2024-11-30,MO,0
2024-12-01,MO,0
2024-12-02,MO,0
2024-12-03,MO,1
2024-12-04,MO,0
2024-12-05,MO,0
2024-12-06,MO,0
2024-12-07,MO,0
2024-12-08,MO,0
2024-12-09,MO,0
2024-12-10,MO,0
2024-12-11,MO,0
2024-12-12,MO,0
2024-12-13,MO,0
2024-12-14,MO,0
2024-12-15,MO,0
2024-12-16,MO,0
2024-12-17,MO,0
2024-12-18,MO,0
2024-12-19,MO,0
2024-12-20,MO,0
2024-12-21,MO,0
2024-12-22,MO,0
2024-12-23,MO,0
2024-12-24,MO,0
2024-12-25,MO,0
2024-11-24,MS,0
2024-11-25,MS,0
2024-11-26,MS,0
2024-11-27,MS,0
2024-11-28,MS,0
2024-11-29,MS,0
2024-11-30,MS,0
2024-12-01,MS,0
2024-12-02,MS,0
2024-12-03,MS,0
2024-12-04,MS,0
2024-12-05,MS,0
2024-12-06,MS,0
2024-12-07,MS,0
2024-12-08,MS,0
2024-12-09,MS,0
2024-12-10,MS,0
2024-12-11,MS,0
2024-12-12,MS,0
2024-12-13,MS,0
2024-12-14,MS,0
2024-12-15,MS,0
2024-12-16,MS,0
2024-12-17,MS,0
2024-12-18,MS,0
2024-12-19,MS,0
2024-12-20,MS,0
2024-12-21,MS,0
2024-12-22,MS,0
2024-12-23,MS,0
2024-12-24,MS,0
2024-12-25,MS,0
2024-11-24,MT,0
2024-11-25,MT,0
2024-11-26,MT,0
2024-11-27,MT,0
2024-11-28,MT,0
2024-11-29,MT,0
2024-11-30,MT,0
2024-12-01,MT,0
2024-12-02,MT,0
2024-12-03,MT,0
2024-12-04,MT,0
2024-12-05,MT,0
2024-12-06,MT,0
2024-12-07,MT,0
2024-12-08,MT,0
2024-12-09,MT,0
2024-12-10,MT,0
2024-12-11,MT,0
2024-12-12,MT,0
2024-12-13,MT,0
2024-12-14,MT,0
2024-12-15,MT,0
2024-12-16,MT,0
2024-12-17,MT,0
2024-12-18,MT,0
2024-12-19,MT,0
2024-12-20,MT,0
2024-12-21,MT,0
2024-12-22,MT,0
2024-12-23,MT,0
2024-12-24,MT,0
2024-12-25,MT,0
2024-11-24,NC,0
2024-11-25,NC,0
2024-11-26,NC,0
2024-11-27,NC,1
2024-11-28,NC,0
2024-11-29,NC,1
2024-11-30,NC,0
2024-12-01,NC,0
2024-12-02,NC,4
2024-12-03,NC,1
2024-12-04,NC,1
2024-12-05,NC,1
2024-12-06,NC,1
2024-12-07,NC,1
2024-12-08,NC,0
2024-12-09,NC,1
2024-12-10,NC,0
2024-12-11,NC,0
2024-12-12,NC,0
2024-12-13,NC,0
2024-12-14,NC,0
2024-12-15,NC,0
2024-12-16,NC,0
2024-12-17,NC,0
2024-12-18,NC,0
2024-12-19,NC,0
2024-12-20,NC,0
2024-12-21,NC,0
2024-12-22,NC,0
2024-12-23,NC,0
2024-12-24,NC,0
2024-12-25,NC,0
2024-11-24,ND,0
2024-11-25,ND,0
2024-11-26,ND,0
2024-11-27,ND,0
2024-11-28,ND,0
2024-11-29,ND,0
2024-11-30,ND,0
2024-12-01,ND,0
2024-12-02,ND,0
2024-12-03,ND,0
2024-12-04,ND,0
2024-12-05,ND,0
2024-12-06,ND,0
2024-12-07,ND,0
2024-12-08,ND,0
2024-12-09,ND,0
2024-12-10,ND,0
2024-12-11,ND,0
2024-12-12,ND,0
2024-12-13,ND,0
2024-12-14,ND,0
2024-12-15,ND,0
2024-12-16,ND,0
2024-12-17,ND,0
2024-12-18,ND,0
2024-12-19,ND,0
2024-12-20,ND,0
2024-12-21,ND,0
2024-12-22,ND,0
2024-12-23,ND,0
2024-12-24,ND,0
2024-12-25,ND,0
2024-11-24,NE,0
2024-11-25,NE,0
2024-11-26,NE,0
2024-11-27,NE,0
2024-11-28,NE,0
2024-11-29,NE,0
2024-11-30,NE,0
2024-12-01,NE,0
2024-12-02,NE,0
2024-12-03,NE,0
2024-12-04,NE,0
2024-12-05,NE,0
2024-12-06,NE,0
2024-12-07,NE,0
2024-12-08,NE,0
2024-12-09,NE,0
2024-12-10,NE,0
2024-12-11,NE,0
2024-12-12,NE,0
2024-12-13,NE,0
2024-12-14,NE,0
2024-12-15,NE,0
2024-12-16,NE,0
2024-12-17,NE,0
2024-12-18,NE,0
2024-12-19,NE,0
2024-12-20,NE,0
2024-12-21,NE,0
2024-12-22,NE,0
2024-12-23,NE,0
2024-12-24,NE,0
2024-12-25,NE,0
2024-11-24,NH,0
2024-11-25,NH,0
2024-11-26,NH,0
2024-11-27,NH,0
2024-11-28,NH,0
2024-11-29,NH,0
2024-11-30,NH,0
2024-12-01,NH,0
2024-12-02,NH,0
2024-12-03,NH,0
2024-12-04,NH,0
2024-12-05,NH,0
2024-12-06,NH,0
2024-12-07,NH,0
2024-12-08,NH,0
2024-12-09,NH,0
2024-12-10,NH,0
2024-12-11,NH,0
2024-12-12,NH,0
2024-12-13,NH,0
2024-12-14,NH,0
2024-12-15,NH,0
2024-12-16,NH,0
2024-12-17,NH,0
2024-12-18,NH,0
2024-12-19,NH,0
2024-12-20,NH,0
2024-12-21,NH,0
2024-12-22,NH,0
2024-12-23,NH,0
2024-12-24,NH,0
2024-12-25,NH,0
2024-11-24,NJ,3
2024-11-25,NJ,11
2024-11-26,NJ,9
2024-11-27,NJ,10
2024-11-28,NJ,1
2024-11-29,NJ,9
2024-11-30,NJ,7
2024-12-01,NJ,8
2024-12-02,NJ,18
2024-12-03,NJ,17
2024-12-04,NJ,10
2024-12-05,NJ,18
2024-12-06,NJ,9
2024-12-07,NJ,3
2024-12-08,NJ,2
2024-12-09,NJ,11
2024-12-10,NJ,2
2024-12-11,NJ,0
2024-12-12,NJ,0
2024-12-13,NJ,0
2024-12-14,NJ,0
2024-12-15,NJ,0
2024-12-16,NJ,0
2024-12-17,NJ,0
2024-12-18,NJ,0
2024-12-19,NJ,0
2024-12-20,NJ,0
2024-12-21,NJ,0
2024-12-22,NJ,0
2024-12-23,NJ,0
2024-12-24,NJ,0
2024-12-25,NJ,0
2024-11-24,NM,0
2024-11-25,NM,0
2024-11-26,NM,0
2024-11-27,NM,0
2024-11-28,NM,0
2024-11-29,NM,0
2024-11-30,NM,0
2024-12-01,NM,0
2024-12-02,NM,0
2024-12-03,NM,0
2024-12-04,NM,0
2024-12-05,NM,0
2024-12-06,NM,0
2024-12-07,NM,0
2024-12-08,NM,0
2024-12-09,NM,0
2024-12-10,NM,0
2024-12-11,NM,0
2024-12-12,NM,0
2024-12-13,NM,0
2024-12-14,NM,0
2024-12-15,NM,0
2024-12-16,NM,0
2024-12-17,NM,0
2024-12-18,NM,0
2024-12-19,NM,0
2024-12-20,NM,0
2024-12-21,NM,0
2024-12-22,NM,0
2024-12-23,NM,0
2024-12-24,NM,0
2024-12-25,NM,0
2024-11-24,NV,0
2024-11-25,NV,0
2024-11-26,NV,0
2024-11-27,NV,0
2024-11-28,NV,0
2024-11-29,NV,0
2024-11-30,NV,0
2024-12-01,NV,0
2024-12-02,NV,0
2024-12-03,NV,0
2024-12-04,NV,0
2024-12-05,NV,0
2024-12-06,NV,0
2024-12-07,NV,0
2024-12-08,NV,0
2024-12-09,NV,0
2024-12-10,NV,0
2024-12-11,NV,0
2024-12-12,NV,0
2024-12-13,NV,0
2024-12-14,NV,0
2024-12-15,NV,0
2024-12-16,NV,0
2024-12-17,NV,0
2024-12-18,NV,0
2024-12-19,NV,0
2024-12-20,NV,0
2024-12-21,NV,0
2024-12-22,NV,0
2024-12-23,NV,0
2024-12-24,NV,0
2024-12-25,NV,0
2024-11-24,NY,14
2024-11-25,NY,9
2024-11-26,NY,12
2024-11-27,NY,7
2024-11-28,NY,4
2024-11-29,NY,5
2024-11-30,NY,5
2024-12-01,NY,9
2024-12-02,NY,13
2024-12-03,NY,12
2024-12-04,NY,12
2024-12-05,NY,10
2024-12-06,NY,6
2024-12-07,NY,4
2024-12-08,NY,1
2024-12-09,NY,1
2024-12-10,NY,2
2024-12-11,NY,5
2024-12-12,NY,0
2024-12-13,NY,0
2024-12-14,NY,0
2024-12-15,NY,0
2024-12-16,NY,0
2024-12-17,NY,0
2024-12-18,NY,0
2024-12-19,NY,0
2024-12-20,NY,0
2024-12-21,NY,0
2024-12-22,NY,0
2024-12-23,NY,0
2024-12-24,NY,0
2024-12-25,NY,0
2024-11-24,OH,0
2024-11-25,OH,0
2024-11-26,OH,1
2024-11-27,OH,0
2024-11-28,OH,0
2024-11-29,OH,0
2024-11-30,OH,0
2024-12-01,OH,1
2024-12-02,OH,0
2024-12-03,OH,1
2024-12-04,OH,0
2024-12-05,OH,1
2024-12-06,OH,0
2024-12-07,OH,0
2024-12-08,OH,0
2024-12-09,OH,0
2024-12-10,OH,0
2024-12-11,OH,0
2024-12-12,OH,0
2024-12-13,OH,0
2024-12-14,OH,0
2024-12-15,OH,0
2024-12-16,OH,0
2024-12-17,OH,0
2024-12-18,OH,0
2024-12-19,OH,0
2024-12-20,OH,0
2024-12-21,OH,0
2024-12-22,OH,0
2024-12-23,OH,0
2024-12-24,OH,0
2024-12-25,OH,0
2024-11-24,OK,0
2024-11-25,OK,0
2024-11-26,OK,0
2024-11-27,OK,0
2024-11-28,OK,0
2024-11-29,OK,0
2024-11-30,OK,0
2024-12-01,OK,0
